Date	AveragePrice	Region	Year	Type
2016-05	1.87	Philadelphia	2016	organic
2016-04	1.81	Philadelphia	2016	organic
2016-03	1.53	Philadelphia	2016	organic
2016-02	1.86	Philadelphia	2016	organic
2016-01	1.53	Philadelphia	2016	organic
2016-12	1.96	PhoenixTucson	2016	organic
2016-11	2.35	PhoenixTucson	2016	organic
2016-10	2.62	PhoenixTucson	2016	organic
2016-09	2.15	PhoenixTucson	2016	organic
2016-08	2.13	PhoenixTucson	2016	organic
2016-07	1.65	PhoenixTucson	2016	organic
2016-06	1.52	PhoenixTucson	2016	organic
2016-05	1.3	PhoenixTucson	2016	organic
2016-04	1.25	PhoenixTucson	2016	organic
2016-03	1.48	PhoenixTucson	2016	organic
2016-02	1.6	PhoenixTucson	2016	organic
2016-01	1.61	PhoenixTucson	2016	organic
2016-12	1.53	Pittsburgh	2016	organic
2016-11	1.53	Pittsburgh	2016	organic
2016-10	1.53	Pittsburgh	2016	organic
2016-09	1.53	Pittsburgh	2016	organic
2016-08	1.54	Pittsburgh	2016	organic
2016-07	1.47	Pittsburgh	2016	organic
2016-06	1.49	Pittsburgh	2016	organic
2016-05	1.42	Pittsburgh	2016	organic
2016-04	1.43	Pittsburgh	2016	organic
2016-03	1.37	Pittsburgh	2016	organic
2016-02	1.45	Pittsburgh	2016	organic
2016-01	1.44	Pittsburgh	2016	organic
2016-12	1.7	Plains	2016	organic
2016-11	1.76	Plains	2016	organic
2016-10	1.76	Plains	2016	organic
2016-09	1.76	Plains	2016	organic
2016-08	1.81	Plains	2016	organic
2016-07	1.63	Plains	2016	organic
2016-06	1.68	Plains	2016	organic
2016-05	1.59	Plains	2016	organic
2016-04	1.45	Plains	2016	organic
2016-03	1.76	Plains	2016	organic
2016-02	1.57	Plains	2016	organic
2016-01	1.5	Plains	2016	organic
2016-12	1.46	Portland	2016	organic
2016-11	1.79	Portland	2016	organic
2016-10	1.21	Portland	2016	organic
2016-09	1.34	Portland	2016	organic
2016-08	1.58	Portland	2016	organic
2016-07	1.33	Portland	2016	organic
2016-06	1.66	Portland	2016	organic
2016-05	1.03	Portland	2016	organic
2016-04	1.3	Portland	2016	organic
2016-03	1.29	Portland	2016	organic
2016-02	1.12	Portland	2016	organic
2016-01	1.44	Portland	2016	organic
2016-12	2.01	RaleighGreensboro	2016	organic
2016-11	1.85	RaleighGreensboro	2016	organic
2016-10	1.87	RaleighGreensboro	2016	organic
2016-09	1.83	RaleighGreensboro	2016	organic
2016-08	1.65	RaleighGreensboro	2016	organic
2016-07	1.88	RaleighGreensboro	2016	organic
2016-06	1.58	RaleighGreensboro	2016	organic
2016-05	1.59	RaleighGreensboro	2016	organic
2016-04	1.73	RaleighGreensboro	2016	organic
2016-03	1.79	RaleighGreensboro	2016	organic
2016-02	1.54	RaleighGreensboro	2016	organic
2016-01	1.68	RaleighGreensboro	2016	organic
2016-12	1.3	RichmondNorfolk	2016	organic
2016-11	1.16	RichmondNorfolk	2016	organic
2016-10	1.79	RichmondNorfolk	2016	organic
2016-09	1.29	RichmondNorfolk	2016	organic
2016-08	1.33	RichmondNorfolk	2016	organic
2016-07	1.44	RichmondNorfolk	2016	organic
2016-06	0.95	RichmondNorfolk	2016	organic
2016-05	1.37	RichmondNorfolk	2016	organic
2016-04	1.35	RichmondNorfolk	2016	organic
2016-03	1.54	RichmondNorfolk	2016	organic
2016-02	1.34	RichmondNorfolk	2016	organic
2016-01	1.45	RichmondNorfolk	2016	organic
2016-12	1.16	Roanoke	2016	organic
2016-11	0.96	Roanoke	2016	organic
2016-10	1.69	Roanoke	2016	organic
2016-09	1.15	Roanoke	2016	organic
2016-08	1.19	Roanoke	2016	organic
2016-07	1.52	Roanoke	2016	organic
2016-06	0.89	Roanoke	2016	organic
2016-05	1.35	Roanoke	2016	organic
2016-04	1.31	Roanoke	2016	organic
2016-03	1.55	Roanoke	2016	organic
2016-02	1.29	Roanoke	2016	organic
2016-01	1.24	Roanoke	2016	organic
2016-12	2.52	Sacramento	2016	organic
2016-11	2.82	Sacramento	2016	organic
2016-10	2.33	Sacramento	2016	organic
2016-09	2.19	Sacramento	2016	organic
2016-08	2.2	Sacramento	2016	organic
2016-07	2.13	Sacramento	2016	organic
2016-06	2.08	Sacramento	2016	organic
2016-05	1.41	Sacramento	2016	organic
2016-04	2.03	Sacramento	2016	organic
2016-03	1.88	Sacramento	2016	organic
2016-02	1.72	Sacramento	2016	organic
2016-01	1.68	Sacramento	2016	organic
2016-12	2.06	SanDiego	2016	organic
2016-11	2.51	SanDiego	2016	organic
2016-10	1.99	SanDiego	2016	organic
2016-09	1.79	SanDiego	2016	organic
2016-08	1.48	SanDiego	2016	organic
2016-07	1.49	SanDiego	2016	organic
2016-06	1.52	SanDiego	2016	organic
2016-05	1.37	SanDiego	2016	organic
2016-04	1.25	SanDiego	2016	organic
2016-03	1.21	SanDiego	2016	organic
2016-02	1.32	SanDiego	2016	organic
2016-01	1.41	SanDiego	2016	organic
2016-12	2.67	SanFrancisco	2016	organic
2016-11	3.12	SanFrancisco	2016	organic
2016-10	2.64	SanFrancisco	2016	organic
2016-09	2.38	SanFrancisco	2016	organic
2016-08	2.33	SanFrancisco	2016	organic
2016-07	2.31	SanFrancisco	2016	organic
2016-06	2.3	SanFrancisco	2016	organic
2016-05	1.33	SanFrancisco	2016	organic
2016-04	2.3	SanFrancisco	2016	organic
2016-03	2.31	SanFrancisco	2016	organic
2016-02	1.93	SanFrancisco	2016	organic
2016-01	1.93	SanFrancisco	2016	organic
2016-12	1.45	Seattle	2016	organic
2016-11	1.69	Seattle	2016	organic
2016-10	1.45	Seattle	2016	organic
2016-09	2.09	Seattle	2016	organic
2016-08	1.81	Seattle	2016	organic
2016-07	1.65	Seattle	2016	organic
2016-06	1.76	Seattle	2016	organic
2016-05	1.25	Seattle	2016	organic
2016-04	1.27	Seattle	2016	organic
2016-03	1.22	Seattle	2016	organic
2016-02	1.26	Seattle	2016	organic
2016-01	1.58	Seattle	2016	organic
2016-12	1.69	SouthCarolina	2016	organic
2016-11	1.67	SouthCarolina	2016	organic
2016-10	1.87	SouthCarolina	2016	organic
2016-09	1.6	SouthCarolina	2016	organic
2016-08	1.42	SouthCarolina	2016	organic
2016-07	1.23	SouthCarolina	2016	organic
2016-06	1.31	SouthCarolina	2016	organic
2016-05	1.44	SouthCarolina	2016	organic
2016-04	1.37	SouthCarolina	2016	organic
2016-03	1.56	SouthCarolina	2016	organic
2016-02	1.61	SouthCarolina	2016	organic
2016-01	1.58	SouthCarolina	2016	organic
2016-12	1.21	SouthCentral	2016	organic
2016-11	1.44	SouthCentral	2016	organic
2016-10	1.14	SouthCentral	2016	organic
2016-09	1.08	SouthCentral	2016	organic
2016-08	1.26	SouthCentral	2016	organic
2016-07	1.13	SouthCentral	2016	organic
2016-06	1.1	SouthCentral	2016	organic
2016-05	1.13	SouthCentral	2016	organic
2016-04	1.22	SouthCentral	2016	organic
2016-03	1.21	SouthCentral	2016	organic
2016-02	1.35	SouthCentral	2016	organic
2016-01	1.38	SouthCentral	2016	organic
2016-12	1.44	Southeast	2016	organic
2016-11	1.62	Southeast	2016	organic
2016-10	2.13	Southeast	2016	organic
2016-09	1.54	Southeast	2016	organic
2016-08	1.39	Southeast	2016	organic
2016-07	1.16	Southeast	2016	organic
2016-06	1.31	Southeast	2016	organic
2016-05	1.44	Southeast	2016	organic
2016-04	1.49	Southeast	2016	organic
2016-03	1.61	Southeast	2016	organic
2016-02	1.61	Southeast	2016	organic
2016-01	1.32	Southeast	2016	organic
2016-12	1.48	Spokane	2016	organic
2016-11	2.02	Spokane	2016	organic
2016-10	1.64	Spokane	2016	organic
2016-09	1.93	Spokane	2016	organic
2016-08	1.64	Spokane	2016	organic
2016-07	1.69	Spokane	2016	organic
2016-06	1.91	Spokane	2016	organic
2016-05	1.27	Spokane	2016	organic
2016-04	1.33	Spokane	2016	organic
2016-03	1.31	Spokane	2016	organic
2016-02	1.22	Spokane	2016	organic
2016-01	1.69	Spokane	2016	organic
2016-12	1.43	StLouis	2016	organic
2016-11	1.29	StLouis	2016	organic
2016-10	1.23	StLouis	2016	organic
2016-09	1.06	StLouis	2016	organic
2016-08	1.77	StLouis	2016	organic
2016-07	1.75	StLouis	2016	organic
2016-06	1.96	StLouis	2016	organic
2016-05	1.3	StLouis	2016	organic
2016-04	0.75	StLouis	2016	organic
2016-03	1.82	StLouis	2016	organic
2016-02	1.63	StLouis	2016	organic
2016-01	0.86	StLouis	2016	organic
2016-12	1.83	Syracuse	2016	organic
2016-11	1.7	Syracuse	2016	organic
2016-10	1.59	Syracuse	2016	organic
2016-09	1.56	Syracuse	2016	organic
2016-08	1.54	Syracuse	2016	organic
2016-07	1.68	Syracuse	2016	organic
2016-06	1.42	Syracuse	2016	organic
2016-05	1.54	Syracuse	2016	organic
2016-04	1.46	Syracuse	2016	organic
2016-03	2.09	Syracuse	2016	organic
2016-02	2.06	Syracuse	2016	organic
2016-01	1.46	Syracuse	2016	organic
2016-12	1.45	Tampa	2016	organic
2016-11	1.52	Tampa	2016	organic
2016-10	2.29	Tampa	2016	organic
2016-09	1.37	Tampa	2016	organic
2016-08	1.35	Tampa	2016	organic
2016-07	1.3	Tampa	2016	organic
2016-06	1.36	Tampa	2016	organic
2016-05	1.49	Tampa	2016	organic
2016-04	1.37	Tampa	2016	organic
2016-03	1.5	Tampa	2016	organic
2016-02	1.49	Tampa	2016	organic
2016-01	1.08	Tampa	2016	organic
2016-12	1.56	TotalUS	2016	organic
2016-11	1.68	TotalUS	2016	organic
2016-10	1.71	TotalUS	2016	organic
2016-09	1.54	TotalUS	2016	organic
2016-08	1.55	TotalUS	2016	organic
2016-07	1.47	TotalUS	2016	organic
2016-06	1.43	TotalUS	2016	organic
2016-05	1.28	TotalUS	2016	organic
2016-04	1.44	TotalUS	2016	organic
2016-03	1.28	TotalUS	2016	organic
2016-02	1.44	TotalUS	2016	organic
2016-01	1.43	TotalUS	2016	organic
2016-12	1.31	West	2016	organic
2016-11	1.84	West	2016	organic
2016-10	1.59	West	2016	organic
2016-09	1.61	West	2016	organic
2016-08	1.7	West	2016	organic
2016-07	1.47	West	2016	organic
2016-06	1.58	West	2016	organic
2016-05	1.01	West	2016	organic
2016-04	1.27	West	2016	organic
2016-03	0.96	West	2016	organic
2016-02	1.22	West	2016	organic
2016-01	1.41	West	2016	organic
2016-12	1.82	WestTexNewMexico	2016	organic
2016-11	2.01	WestTexNewMexico	2016	organic
2016-10	2.79	WestTexNewMexico	2016	organic
2016-09	1.82	WestTexNewMexico	2016	organic
2016-08	1.78	WestTexNewMexico	2016	organic
2016-07	1.43	WestTexNewMexico	2016	organic
2016-06	1.29	WestTexNewMexico	2016	organic
2016-05	1.09	WestTexNewMexico	2016	organic
2016-04	1.29	WestTexNewMexico	2016	organic
2016-03	1.32	WestTexNewMexico	2016	organic
2016-02	1.49	WestTexNewMexico	2016	organic
2016-01	1.58	WestTexNewMexico	2016	organic
2017-12	1.44	Albany	2017	organic
2017-11	1.5	Albany	2017	organic
2017-10	1.59	Albany	2017	organic
2017-09	2.0	Albany	2017	organic
2017-08	1.98	Albany	2017	organic
2017-07	2.03	Albany	2017	organic
2017-06	1.63	Albany	2017	organic
2017-05	1.79	Albany	2017	organic
2017-04	1.86	Albany	2017	organic
2017-03	1.84	Albany	2017	organic
2017-02	1.72	Albany	2017	organic
2017-01	1.87	Albany	2017	organic
2017-12	1.62	Atlanta	2017	organic
2017-11	1.86	Atlanta	2017	organic
2017-10	2.75	Atlanta	2017	organic
2017-09	2.59	Atlanta	2017	organic
2017-08	1.97	Atlanta	2017	organic
2017-07	1.53	Atlanta	2017	organic
2017-06	1.44	Atlanta	2017	organic
2017-05	1.37	Atlanta	2017	organic
2017-04	1.26	Atlanta	2017	organic
2017-03	0.62	Atlanta	2017	organic
2017-02	1.28	Atlanta	2017	organic
2017-01	1.81	Atlanta	2017	organic
2017-12	1.58	BaltimoreWashington	2017	organic
2017-11	1.84	BaltimoreWashington	2017	organic
2017-10	1.62	BaltimoreWashington	2017	organic
2017-09	1.68	BaltimoreWashington	2017	organic
2017-08	1.65	BaltimoreWashington	2017	organic
2017-07	2.2	BaltimoreWashington	2017	organic
2017-06	2.15	BaltimoreWashington	2017	organic
2017-05	2.13	BaltimoreWashington	2017	organic
2017-04	1.97	BaltimoreWashington	2017	organic
2017-03	1.97	BaltimoreWashington	2017	organic
2017-02	1.85	BaltimoreWashington	2017	organic
2017-01	1.92	BaltimoreWashington	2017	organic
2017-12	1.77	Boise	2017	organic
2017-11	2.33	Boise	2017	organic
2017-10	2.79	Boise	2017	organic
2017-09	2.71	Boise	2017	organic
2017-08	2.21	Boise	2017	organic
2017-07	1.92	Boise	2017	organic
2017-06	1.27	Boise	2017	organic
2017-05	1.17	Boise	2017	organic
2017-04	0.82	Boise	2017	organic
2017-03	0.72	Boise	2017	organic
2017-02	0.95	Boise	2017	organic
2017-01	1.05	Boise	2017	organic
2017-12	1.88	Boston	2017	organic
2017-11	1.95	Boston	2017	organic
2017-10	1.61	Boston	2017	organic
2017-09	1.76	Boston	2017	organic
2017-08	1.61	Boston	2017	organic
2017-07	2.13	Boston	2017	organic
2017-06	2.04	Boston	2017	organic
2017-05	1.98	Boston	2017	organic
2017-04	2.0	Boston	2017	organic
2017-03	1.72	Boston	2017	organic
2017-02	1.63	Boston	2017	organic
2017-01	2.06	Boston	2017	organic
2017-12	1.18	BuffaloRochester	2017	organic
2017-11	1.36	BuffaloRochester	2017	organic
2017-10	1.39	BuffaloRochester	2017	organic
2017-09	1.41	BuffaloRochester	2017	organic
2017-08	1.34	BuffaloRochester	2017	organic
2017-07	2.57	BuffaloRochester	2017	organic
2017-06	2.51	BuffaloRochester	2017	organic
2017-05	2.19	BuffaloRochester	2017	organic
2017-04	2.09	BuffaloRochester	2017	organic
2017-03	1.89	BuffaloRochester	2017	organic
2017-02	1.81	BuffaloRochester	2017	organic
2017-01	1.64	BuffaloRochester	2017	organic
2017-12	1.81	California	2017	organic
2017-11	1.76	California	2017	organic
2017-10	2.08	California	2017	organic
2017-09	2.09	California	2017	organic
2017-08	2.18	California	2017	organic
2017-07	1.73	California	2017	organic
2017-06	1.64	California	2017	organic
2017-05	1.59	California	2017	organic
2017-04	1.64	California	2017	organic
2017-03	1.45	California	2017	organic
2017-02	1.36	California	2017	organic
2017-01	1.46	California	2017	organic
2017-12	1.9	Charlotte	2017	organic
2017-11	2.22	Charlotte	2017	organic
2017-10	2.82	Charlotte	2017	organic
2017-09	2.82	Charlotte	2017	organic
2017-08	2.36	Charlotte	2017	organic
2017-07	2.09	Charlotte	2017	organic
2017-06	2.47	Charlotte	2017	organic
2017-05	2.31	Charlotte	2017	organic
2017-04	1.95	Charlotte	2017	organic
2017-03	1.78	Charlotte	2017	organic
2017-02	1.62	Charlotte	2017	organic
2017-01	1.7	Charlotte	2017	organic
2017-12	1.75	Chicago	2017	organic
2017-11	1.95	Chicago	2017	organic
2017-10	1.84	Chicago	2017	organic
2017-09	2.05	Chicago	2017	organic
2017-08	1.74	Chicago	2017	organic
2017-07	1.98	Chicago	2017	organic
2017-06	1.94	Chicago	2017	organic
2017-05	1.95	Chicago	2017	organic
2017-04	1.94	Chicago	2017	organic
2017-03	1.64	Chicago	2017	organic
2017-02	1.49	Chicago	2017	organic
2017-01	1.34	Chicago	2017	organic
2017-12	1.72	CincinnatiDayton	2017	organic
2017-11	1.92	CincinnatiDayton	2017	organic
2017-10	2.01	CincinnatiDayton	2017	organic
2017-09	2.17	CincinnatiDayton	2017	organic
2017-08	2.06	CincinnatiDayton	2017	organic
2017-07	1.28	CincinnatiDayton	2017	organic
2017-06	1.65	CincinnatiDayton	2017	organic
2017-05	1.48	CincinnatiDayton	2017	organic
2017-04	0.83	CincinnatiDayton	2017	organic
2017-03	0.44	CincinnatiDayton	2017	organic
2017-02	0.57	CincinnatiDayton	2017	organic
2017-01	1.23	CincinnatiDayton	2017	organic
2017-12	1.54	Columbus	2017	organic
2017-11	1.67	Columbus	2017	organic
2017-10	1.91	Columbus	2017	organic
2017-09	2.1	Columbus	2017	organic
2017-08	1.72	Columbus	2017	organic
2017-07	1.46	Columbus	2017	organic
2017-06	1.44	Columbus	2017	organic
2017-05	1.61	Columbus	2017	organic
2017-04	1.39	Columbus	2017	organic
2017-03	0.52	Columbus	2017	organic
2017-02	0.98	Columbus	2017	organic
2017-01	1.58	Columbus	2017	organic
2017-12	1.66	DallasFtWorth	2017	organic
2017-11	1.64	DallasFtWorth	2017	organic
2017-10	1.7	DallasFtWorth	2017	organic
2017-09	1.81	DallasFtWorth	2017	organic
2017-08	1.63	DallasFtWorth	2017	organic
2017-07	1.02	DallasFtWorth	2017	organic
2017-06	1.08	DallasFtWorth	2017	organic
2017-05	1.35	DallasFtWorth	2017	organic
2017-04	1.41	DallasFtWorth	2017	organic
2017-03	1.04	DallasFtWorth	2017	organic
2017-02	1.3	DallasFtWorth	2017	organic
2017-01	1.06	DallasFtWorth	2017	organic
2017-12	1.79	Denver	2017	organic
2017-11	2.05	Denver	2017	organic
2017-10	1.93	Denver	2017	organic
2017-09	2.02	Denver	2017	organic
2017-08	1.95	Denver	2017	organic
2017-07	1.44	Denver	2017	organic
2017-06	1.97	Denver	2017	organic
2017-05	0.9	Denver	2017	organic
2017-04	0.84	Denver	2017	organic
2017-03	0.94	Denver	2017	organic
2017-02	1.38	Denver	2017	organic
2017-01	0.91	Denver	2017	organic
2017-12	1.39	Detroit	2017	organic
2017-11	1.58	Detroit	2017	organic
2017-10	1.75	Detroit	2017	organic
2017-09	1.87	Detroit	2017	organic
2017-08	1.68	Detroit	2017	organic
2017-07	1.44	Detroit	2017	organic
2017-06	1.75	Detroit	2017	organic
2017-05	1.81	Detroit	2017	organic
2017-04	1.46	Detroit	2017	organic
2017-03	0.48	Detroit	2017	organic
2017-02	0.85	Detroit	2017	organic
2017-01	1.77	Detroit	2017	organic
2017-12	1.31	GrandRapids	2017	organic
2017-11	1.52	GrandRapids	2017	organic
2017-10	1.44	GrandRapids	2017	organic
2017-09	1.26	GrandRapids	2017	organic
2017-08	1.29	GrandRapids	2017	organic
2017-07	1.97	GrandRapids	2017	organic
2017-06	2.33	GrandRapids	2017	organic
2017-05	2.32	GrandRapids	2017	organic
2017-04	2.07	GrandRapids	2017	organic
2017-03	1.33	GrandRapids	2017	organic
2017-02	1.7	GrandRapids	2017	organic
2017-01	1.79	GrandRapids	2017	organic
2017-12	1.52	GreatLakes	2017	organic
2017-11	1.69	GreatLakes	2017	organic
2017-10	1.72	GreatLakes	2017	organic
2017-09	1.82	GreatLakes	2017	organic
2017-08	1.65	GreatLakes	2017	organic
2017-07	1.58	GreatLakes	2017	organic
2017-06	1.69	GreatLakes	2017	organic
2017-05	1.74	GreatLakes	2017	organic
2017-04	1.51	GreatLakes	2017	organic
2017-03	0.83	GreatLakes	2017	organic
2017-02	1.14	GreatLakes	2017	organic
2017-01	1.44	GreatLakes	2017	organic
2017-12	1.46	HarrisburgScranton	2017	organic
2017-11	1.61	HarrisburgScranton	2017	organic
2017-10	1.5	HarrisburgScranton	2017	organic
2017-09	1.72	HarrisburgScranton	2017	organic
2017-08	1.63	HarrisburgScranton	2017	organic
2017-07	2.15	HarrisburgScranton	2017	organic
2017-06	2.04	HarrisburgScranton	2017	organic
2017-05	2.08	HarrisburgScranton	2017	organic
2017-04	1.95	HarrisburgScranton	2017	organic
2017-03	1.97	HarrisburgScranton	2017	organic
2017-02	1.83	HarrisburgScranton	2017	organic
2017-01	1.93	HarrisburgScranton	2017	organic
2017-12	1.83	HartfordSpringfield	2017	organic
2017-11	2.17	HartfordSpringfield	2017	organic
2017-10	2.06	HartfordSpringfield	2017	organic
2017-09	2.21	HartfordSpringfield	2017	organic
2017-08	2.11	HartfordSpringfield	2017	organic
2017-07	2.67	HartfordSpringfield	2017	organic
2017-06	2.5	HartfordSpringfield	2017	organic
2017-05	2.51	HartfordSpringfield	2017	organic
2017-04	2.42	HartfordSpringfield	2017	organic
2017-03	2.17	HartfordSpringfield	2017	organic
2017-02	1.79	HartfordSpringfield	2017	organic
2017-01	2.44	HartfordSpringfield	2017	organic
2017-12	1.56	Houston	2017	organic
2017-11	1.82	Houston	2017	organic
2017-10	1.89	Houston	2017	organic
2017-09	1.85	Houston	2017	organic
2017-08	1.4	Houston	2017	organic
2017-07	1.21	Houston	2017	organic
2017-06	1.11	Houston	2017	organic
2017-05	1.25	Houston	2017	organic
2017-04	0.92	Houston	2017	organic
2017-03	0.92	Houston	2017	organic
2017-02	0.93	Houston	2017	organic
2017-01	1.4	Houston	2017	organic
2017-12	1.42	Indianapolis	2017	organic
2017-11	1.48	Indianapolis	2017	organic
2017-10	1.68	Indianapolis	2017	organic
2017-09	1.73	Indianapolis	2017	organic
2017-08	1.45	Indianapolis	2017	organic
2017-07	1.51	Indianapolis	2017	organic
2017-06	1.25	Indianapolis	2017	organic
2017-05	1.7	Indianapolis	2017	organic
2017-04	1.37	Indianapolis	2017	organic
2017-03	1.35	Indianapolis	2017	organic
2017-02	1.35	Indianapolis	2017	organic
2017-01	1.76	Indianapolis	2017	organic
2017-12	1.8	Jacksonville	2017	organic
2017-11	2.04	Jacksonville	2017	organic
2017-10	2.99	Jacksonville	2017	organic
2017-09	2.42	Jacksonville	2017	organic
2017-08	2.09	Jacksonville	2017	organic
2017-07	2.25	Jacksonville	2017	organic
2017-06	2.2	Jacksonville	2017	organic
2017-05	1.75	Jacksonville	2017	organic
2017-04	1.43	Jacksonville	2017	organic
2017-03	1.67	Jacksonville	2017	organic
2017-02	1.72	Jacksonville	2017	organic
2017-01	1.24	Jacksonville	2017	organic
2017-12	1.56	LasVegas	2017	organic
2017-11	1.83	LasVegas	2017	organic
2017-10	2.24	LasVegas	2017	organic
2017-09	2.64	LasVegas	2017	organic
2017-08	1.74	LasVegas	2017	organic
2017-07	1.73	LasVegas	2017	organic
2017-06	1.72	LasVegas	2017	organic
2017-05	2.03	LasVegas	2017	organic
2017-04	1.19	LasVegas	2017	organic
2017-03	1.01	LasVegas	2017	organic
2017-02	1.23	LasVegas	2017	organic
2017-01	1.36	LasVegas	2017	organic
2017-12	1.77	LosAngeles	2017	organic
2017-11	1.72	LosAngeles	2017	organic
2017-10	2.1	LosAngeles	2017	organic
2017-09	2.11	LosAngeles	2017	organic
2017-08	2.1	LosAngeles	2017	organic
2017-07	1.46	LosAngeles	2017	organic
2017-06	1.28	LosAngeles	2017	organic
2017-05	1.31	LosAngeles	2017	organic
2017-04	1.3	LosAngeles	2017	organic
2017-03	1.07	LosAngeles	2017	organic
2017-02	1.19	LosAngeles	2017	organic
2017-01	1.07	LosAngeles	2017	organic
2017-12	1.59	Louisville	2017	organic
2017-11	1.7	Louisville	2017	organic
2017-10	2.29	Louisville	2017	organic
2017-09	1.98	Louisville	2017	organic
2017-08	1.73	Louisville	2017	organic
2017-07	1.26	Louisville	2017	organic
2017-06	1.34	Louisville	2017	organic
2017-05	1.48	Louisville	2017	organic
2017-04	1.38	Louisville	2017	organic
2017-03	0.56	Louisville	2017	organic
2017-02	1.36	Louisville	2017	organic
2017-01	1.59	Louisville	2017	organic
2017-12	1.58	MiamiFtLauderdale	2017	organic
2017-11	1.96	MiamiFtLauderdale	2017	organic
2017-10	2.09	MiamiFtLauderdale	2017	organic
2017-09	1.67	MiamiFtLauderdale	2017	organic
2017-08	1.5	MiamiFtLauderdale	2017	organic
2017-07	1.92	MiamiFtLauderdale	2017	organic
2017-06	1.97	MiamiFtLauderdale	2017	organic
2017-05	2.08	MiamiFtLauderdale	2017	organic
2017-04	2.03	MiamiFtLauderdale	2017	organic
2017-03	2.47	MiamiFtLauderdale	2017	organic
2017-02	1.41	MiamiFtLauderdale	2017	organic
2017-01	1.21	MiamiFtLauderdale	2017	organic
2017-12	1.66	Midsouth	2017	organic
2017-11	1.85	Midsouth	2017	organic
2017-10	1.99	Midsouth	2017	organic
2017-09	2.13	Midsouth	2017	organic
2017-08	1.88	Midsouth	2017	organic
2017-07	1.78	Midsouth	2017	organic
2017-06	1.85	Midsouth	2017	organic
2017-05	1.96	Midsouth	2017	organic
2017-04	1.67	Midsouth	2017	organic
2017-03	1.02	Midsouth	2017	organic
2017-02	1.49	Midsouth	2017	organic
2017-01	1.72	Midsouth	2017	organic
2017-12	1.59	Nashville	2017	organic
2017-11	1.71	Nashville	2017	organic
2017-10	2.22	Nashville	2017	organic
2017-09	2.04	Nashville	2017	organic
2017-08	1.54	Nashville	2017	organic
2017-07	1.2	Nashville	2017	organic
2017-06	1.14	Nashville	2017	organic
2017-05	1.22	Nashville	2017	organic
2017-04	1.17	Nashville	2017	organic
2017-03	0.51	Nashville	2017	organic
2017-02	1.16	Nashville	2017	organic
2017-01	1.53	Nashville	2017	organic
2017-12	1.46	NewOrleansMobile	2017	organic
2017-11	1.7	NewOrleansMobile	2017	organic
2017-10	1.97	NewOrleansMobile	2017	organic
2017-09	1.5	NewOrleansMobile	2017	organic
2017-08	1.18	NewOrleansMobile	2017	organic
2017-07	1.89	NewOrleansMobile	2017	organic
2017-06	2.12	NewOrleansMobile	2017	organic
2017-05	1.57	NewOrleansMobile	2017	organic
2017-04	1.55	NewOrleansMobile	2017	organic
2017-03	1.45	NewOrleansMobile	2017	organic
2017-02	1.35	NewOrleansMobile	2017	organic
2017-01	1.3	NewOrleansMobile	2017	organic
2017-12	1.81	NewYork	2017	organic
2017-11	2.05	NewYork	2017	organic
2017-10	2.04	NewYork	2017	organic
2017-09	2.14	NewYork	2017	organic
2017-08	1.91	NewYork	2017	organic
2017-07	2.44	NewYork	2017	organic
2017-06	2.06	NewYork	2017	organic
2017-05	2.34	NewYork	2017	organic
2017-04	1.86	NewYork	2017	organic
2017-03	1.81	NewYork	2017	organic
2017-02	2.03	NewYork	2017	organic
2017-01	2.06	NewYork	2017	organic
2017-12	1.67	Northeast	2017	organic
2017-11	1.82	Northeast	2017	organic
2017-10	1.7	Northeast	2017	organic
2017-09	1.92	Northeast	2017	organic
2017-08	1.74	Northeast	2017	organic
2017-07	2.29	Northeast	2017	organic
2017-06	2.0	Northeast	2017	organic
2017-05	2.16	Northeast	2017	organic
2017-04	1.89	Northeast	2017	organic
2017-03	1.8	Northeast	2017	organic
2017-02	1.81	Northeast	2017	organic
2017-01	2.0	Northeast	2017	organic
2017-12	1.71	NorthernNewEngland	2017	organic
2017-11	1.84	NorthernNewEngland	2017	organic
2017-10	1.56	NorthernNewEngland	2017	organic
2017-09	1.69	NorthernNewEngland	2017	organic
2017-08	1.68	NorthernNewEngland	2017	organic
2017-07	1.91	NorthernNewEngland	2017	organic
2017-06	1.48	NorthernNewEngland	2017	organic
2017-05	1.57	NorthernNewEngland	2017	organic
2017-04	1.82	NorthernNewEngland	2017	organic
2017-03	1.66	NorthernNewEngland	2017	organic
2017-02	1.6	NorthernNewEngland	2017	organic
2017-01	1.91	NorthernNewEngland	2017	organic
2017-12	1.67	Orlando	2017	organic
2017-11	2.01	Orlando	2017	organic
2017-10	2.35	Orlando	2017	organic
2017-09	2.45	Orlando	2017	organic
2017-08	1.82	Orlando	2017	organic
2017-07	2.17	Orlando	2017	organic
2017-06	2.1	Orlando	2017	organic
2017-05	1.57	Orlando	2017	organic
2017-04	1.8	Orlando	2017	organic
2017-03	2.28	Orlando	2017	organic
2017-02	1.95	Orlando	2017	organic
2017-01	1.28	Orlando	2017	organic
2017-12	1.63	Philadelphia	2017	organic
2017-11	1.7	Philadelphia	2017	organic
2017-10	1.61	Philadelphia	2017	organic
2017-09	1.85	Philadelphia	2017	organic
2017-08	1.78	Philadelphia	2017	organic
2017-07	2.33	Philadelphia	2017	organic
2017-06	2.01	Philadelphia	2017	organic
2017-05	2.25	Philadelphia	2017	organic
